YEAR,ENTITY,DEBT_NAME,ORIGINAL_AMOUNT,OUTSTANDING_FYE,PROJECT,DEBT_TYPE,HAS_DEBT,SOURCE_SHEET
2023,Industrial Development Board of the City of Jackson,Bobrick Washroom Equipment 2020,4500000.0,4500000.0,Bobrick Building Construction,Conduit,True,2023
2023,Industrial Development Board of the City of Jefferson City,APPLACHIAN ELECTRIC 2019,1140000.0,759999.84,JEFFERSON CITY INDUSTRIAL COMPLEX,Direct,True,2023
2023,Industrial Development Board of the City of Jefferson City,APPLACHIAN ELECTRIC-2 2019,285000.0,196773.15,JEFFESON CITY INDUSTRIAL COMPLEX,Direct,True,2023
2023,"Industrial Development Board of the City of Johnson City, Tennessee",Promissory Note 2022,5943525.0,,Roan Hill (affordable housing),Conduit,True,2023
2023,"Industrial Development Board of the City of Johnson City, Tennessee","Revenue Note, Series A 2017",2200000.0,,"LPI, Inc.",Conduit,True,2023
2023,Industrial Development Board of the City of Knoxville,The Industrial Development Board of the City of Knoxville,4250000.0,,Downtown Cinema,Conduit,True,2023
2023,"Industrial Development Board of the City of Knoxville for the Downtown Cinema, Inc.","The IDB of the City of Knoxville for the Downtown Cinema, Inc.",4250000.0,,Downtown Cinema,Direct,True,2023
2023,Industrial Development Board of the City of La Vergne,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Lafayette, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Lakeland, Tennessee",Lakeland Commons Amended and Restated TIF,9750000.0,9750000.0,"Loan for infrastructure costs related to a mixed use development at 4895 Seed Tick Road, Lakeland, TN and 9678 Highway 70, Lakeland, TN 38002.",Conduit,True,2023
2023,Industrial Development Board of the City of Lawrenceburg,"$3,000,000 Industrial Development Revenue Board (Booker Assets TN, Inc) Series 2019",3000000.0,2290210.29,Manufacturing/Distribution Facilities,Conduit,True,2023
2023,Industrial Development Board of the City of Lawrenceburg,TIF Note (Best Western Hotel Plus Project) Series 2021,1032300.0,948520.19,Construction Best Western Hotel Plus,Direct,True,2023
2023,"Industrial Development Board of the City of Lenoir City, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Loretto, Tennessee","The Industrial Development Board of the City of Loretto, TN 2019",140000.0,56000.0,Purchase Industrial Property,Direct,True,2023
2023,"Industrial Development Board of the City of Loudon, Tennessee","Loudon Garden Multifamily Housing Bonds, 8/22/2022",5000000.0,,(Loudon Gardens Apartments Project),Conduit,True,2023
2023,"Industrial Development Board of the City of Loudon, Tennessee","Loudon Garden Multifamily Housing Bonds, Series 2022B",805000.0,,(Loudon Gardens Apartments Project),Conduit,True,2023
2023,Industrial Development Board of the City of Martin,,,,,No Debt,False,2023
2023,Industrial Development Board of the City of McKenzie,Building Purchase 2023,600000.0,591036.26,Purchase of 483 Airport Drive Building,Direct,True,2023
2023,Industrial Development Board of the City of McKenzie,Building Purchase 2023 #2,355585.16,355610.16,Downpayment of 483 Airport Drive Building,Direct,True,2023
2023,"Industrial Development Board of the City of Memphis and County of Shelby, TN",,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Middleton,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Milan, Tennessee",,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Millington,FRC TIF Note 1 2022,3516320.0,3516320.0,TIF Loan for the Forked River Commons Project,Conduit,True,2023
2023,Industrial Development Board of the City of Millington,FRC TIF Note 2 2023,2404985.0,2404985.0,TIF Loan for the Forked River Commons Project,Conduit,True,2023
2023,Industrial Development Board of the City of Millington,Shoppes of Millington Farms 2017,3800000.0,3007125.53,TIF Loan for the Shoppes of Millington Farms Project,Conduit,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2010,1100000.0,497828.46,Barton Springs Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2013,2500000.0,1490220.0,Masengill Springs Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2014,3500000.0,1383883.2,The Downs at Wallace Farms Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2014,1725000.0,1174640.0,Popkin Town Center Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2015,4660000.0,1027693.56,Merchants Greene Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2015,1750000.0,765472.0,Cherokee Crossings Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2022,1000000.0,1000000.0,Bellwood Farms Development Project,Direct,True,2023
2023,"Industrial Development Board of the City of Morristown, Tennessee",Tax Increment Revenue Note 2022,2803000.0,2803000.0,Merchants Greene Development Project,Direct,True,2023
2023,Industrial Development Board of the City of Mount Pleasant,,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Mt. Juliet,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Newport and Cocke County, Tennessee",Industrial Revenue Bond (Industrial Park Project); 2020,1050000.0,1050000.0,Industrial Park Project,Direct,True,2023
2023,"Industrial Development Board of the City of Newport and Cocke County, Tennessee",Tax Increment Revenue Note (Sugar Cove Wastewater Project); 2017,223822.0,204396.0,Sugar Cove Wastewater Project,Direct,True,2023
2023,Industrial Development Board of the City of Oak Ridge,"Demand Bonds, Series 2010",27700000.0,16158000.0,Oak Ridge Associated Universities Project,Conduit,True,2023
2023,Industrial Development Board of the City of Oak Ridge,"Lease Revenue Bonds, Series 2005",154360000.0,84491999.93,Y-12 National Security Complex,Conduit,True,2023
2023,Industrial Development Board of the City of Oak Ridge,"Multifamily Housing Revenue Bond, Series 2019",11000000.0,11000000.0,Frank Callaghan Towers,Conduit,True,2023
2023,Industrial Development Board of the City of Oak Ridge,"Social Multifamily Tax-Exempt Mortgage Backed Bonds, Series 2022",10165000.0,10165000.0,McKenzie Acres Apartments,Conduit,True,2023
2023,Industrial Development Board of the City of Oak Ridge,"Tax Increment Revenue Note, Series 2016",13000000.0,12038962.0,Oak Ridge Mall Development,Direct,True,2023
2023,"Industrial Development Board of the City of Paris, Tennessee",Eurotranciatura 2020,998420.0,485374.03,Acquisition of Equipment for lease to Euro,Conduit,True,2023
2023,"Industrial Development Board of the City of Paris, Tennessee",Eurotranciatura East 2022-1,754000.0,623702.6,Acquisition of facility for lease to Euro,Conduit,True,2023
2023,"Industrial Development Board of the City of Paris, Tennessee",Eurotranciatura East Equipment 2022-2,146000.0,90873.24,Acquisition of equipment for lease to Euro,Conduit,True,2023
2023,"Industrial Development Board of the City of Parsons, Tennessee",,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Pikeville,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",Kyowa America 2012,26500000.0,,Capital Investment,Conduit,True,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",North American Stamping Group 2013,28000000.0,,Capital Investment,Conduit,True,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",SIF Portland LLC & RB Distribution 2018,50000000.0,,Capital Investment,Conduit,True,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",Shoals LLC & Shoals Technologies 2011,25500000.0,,Capital Investment,Conduit,True,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",Stevison Ham Company 2017,7000000.0,,Capital Investment,Conduit,True,2023
2023,"Industrial Development Board of the City of Portland, Tennessee",Tractor Supply 2018,327000.0,,Capital Investment,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Avenue at Giles (2015),775000.0,423391.71,Avenue at Giles Project 1,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Avenue at Giles (2018),580000.0,474117.79,Avenue at Giles Project 2,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Integrity Injection Mold (2022),1000000.0,866133.85,Integrity Injection Mold - TVA,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Integrity Mold (2021),4800000.0,4570097.0,Integrity Mold -Expansion,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,PGI Investments (2016),962343.0,604067.0,PGI Purchase,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,PGI Investments (2017),1469418.0,650667.54,PGI Expansion (Bank portion),Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,PGI Investments (2017),500000.0,200000.48,PGI Expansion - TVA Portion),Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,PGI Investments (Lease/Purchase) 2015,3021000.0,1350881.44,PGI Lease/Purchase,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Saargummi (2011),600000.0,220063.98,Saargummi Lease/Purchase,Conduit,True,2023
2023,Industrial Development Board of the City of Pulaski and Giles County,Twin City Fan (2015),5225000.0,3524986.0,TCF Purchase-Refinance,Conduit,True,2023
2023,Industrial Development Board of the City of Ridgely,,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Ripley,"GO Lease Rental Rev Bonds, Series 2009",4830000.0,890000.0,Courthouse Square Revitalization,Conduit,True,2023
2023,Industrial Development Board of the City of Ripley,"Loan Agreement, Series 2012",1600000.0,936658.53,Quaprotek USA LP project,Conduit,True,2023
2023,Industrial Development Board of the City of Rockwood,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Rutherford, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Sevierville, Tennessee","Revenue Bonds, Series 2015",2025000.0,1097705.28,River Landing Infrastructure,Conduit,True,2023
2023,Industrial Development Board of the City of Shelbyville,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Smithville, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of South Fulton, Tennessee, Inc.",WARREN SEED PROPERTY 12/19/2013,580000.0,,WARREN SEED,Conduit,True,2023
2023,"Industrial Development Board of the City of Spencer, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Spring Hill, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Springfield, Tennessee",,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Sweetwater,,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Tiptonville,,,,,No Debt,False,2023
2023,"Industrial Development Board of the City of Union City, Tennessee",Gopal 2018,1600000.0,1600000.0,Hampton INN,Conduit,True,2023
2023,"Industrial Development Board of the City of Union City, Tennessee",MIA -operating,400000.0,40000.0,Operation,Direct,True,2023
2023,"Industrial Development Board of the City of Union City, Tennessee",MIA-Note 1 Building,3250000.0,325000.0,Building,Conduit,True,2023
2023,"Industrial Development Board of the City of Union City, Tennessee",TIF-GAM,3500000.0,3138325.0,2 hotels and pavillion,Conduit,True,2023
2023,"Industrial Development Board of the City of Waynesboro, Tennessee",,,,,No Debt,False,2023
2023,Industrial Development Board of the City of Westmoreland,Building Loan,550000.0,238818.0,Purchase Building,Direct,True,2023
2023,Industrial Development Board of the City of Westmoreland,Improvements Loan-2017,97930.0,0.0,Improvements to Building,Direct,True,2023
2023,Industrial Development Board of the City of Westmoreland,Project Stitch Loan,119933.0,0.0,Improvements to Building,Direct,True,2023
2023,"Industrial Development Board of the City of White House, Tennessee",,,,,No Debt,False,2023
2023,"Industrial Development Board of the Counties of Cumberland, Morgan & Roane, TN",,,,,No Debt,False,2023
2023,Industrial Development Board of the County of Benton,,,,,No Debt,False,2023
2023,"Industrial Development Board of the County of Bradley and the City of Cleveland, Tennessee",Recovery Zone Facility Revenue Bonds Series 2010,41000000.0,41000000.0,Manufacturing Facility Upgrades,Conduit,True,2023
2023,"Industrial Development Board of the County of Bradley and the City of Cleveland, Tennessee",Revenue Bond (Maytag Project) Series 2010,225000000.0,225000000.0,Manufacturing Facilities,Conduit,True,2023
2023,"Industrial Development Board of the County of Bradley and the City of Cleveland, Tennessee","Revenue Bond, Series A (Bayer Healthcare LLC 2018 Project)",20000000.0,20000000.0,Admin Building-Manufacturing,Conduit,True,2023
